,id,price,builtArea,pricePerBuiltSqm,stratum,administrationFee,floor,isDuplex,privateArea,rooms,toilets,parkingSpaces,hasServiceRoom,hasServiceToilet,hasLaundryZone,hasDeposit,hasStudy,isExterior,hasTerrace,terraceArea,hasCommunalHall,hasTennisCourt,hasSoccerField,hasKidsPlayZone,hasGreenZones,isResidentialComplex,hasConcierge,hasVisitorParking,hasPool,long,lat,geometry
0,7a8c548b-da80-4d3c-9c0f-67ab50a34d75,1450000000,280.0,5178571.428571428,6.0,900000.0,7.125251846877099,False,280.0,3,5,3.0,True,False,True,False,False,False,False,28.139204545454547,True,False,False,True,True,True,True,False,True,-75.55771,6.1836243,POINT (-75.55771 6.1836243)
1,1865d74c-7f78-464b-bc20-72022e14e688,225000000,54.78,4107338.4446878415,4.0,2718437.97185619,7.125251846877099,False,54.78,3,2,1.6517575616022422,False,False,False,False,False,False,False,28.139204545454547,False,False,False,False,False,False,False,False,False,-75.56306,6.24292,POINT (-75.56306 6.24292)
2,003947b0-eb82-4915-a269-fdb9b0e99fec,185000000,70.0,2642857.1428571427,4.0,2718437.97185619,3.0,False,70.0,2,1,1.0,False,False,False,False,False,False,False,28.139204545454547,False,False,False,False,False,False,False,True,False,-75.5593,6.2573757,POINT (-75.5593 6.2573757)
3,0e727caa-b0c8-4cb7-80c0-6f17bb039707,410000000,90.0,4555555.555555556,5.0,2718437.97185619,7.125251846877099,False,90.0,3,3,1.0,False,False,False,False,False,False,False,28.139204545454547,False,False,False,False,False,False,False,False,False,-75.588356,6.244974,POINT (-75.588356 6.244974)
4,2620318f-415f-412d-8430-0f71c1afe436,300000000,80.0,3750000.0,1.0,2718437.97185619,7.125251846877099,False,80.0,3,3,1.6517575616022422,False,False,False,False,False,False,False,28.139204545454547,False,False,False,False,False,False,False,False,False,-75.610275,6.216448,POINT (-75.610275 6.216448)
5,13f622c6-7276-41a8-979c-b59922245201,510000000,154.0,3311688.311688312,4.0,264000.0,7.125251846877099,False,154.0,4,3,1.0,False,False,True,False,False,False,False,28.139204545454547,True,False,False,True,True,True,True,False,True,-75.60688,6.220274,POINT (-75.60688 6.220274)
6,0ddace36-5109-470b-b294-699ad4cfdac9,650000000,155.0,4193548.3870967743,6.0,2718437.97185619,7.0,False,155.0,3,2,2.0,False,False,False,False,False,False,False,28.139204545454547,False,False,False,False,False,False,False,False,False,-75.562546,6.188848,POINT (-75.562546 6.188848)
7,b1909641-3429-4921-9506-2eafe6be2e58,658000000,114.0,5771929.824561403,5.0,380000.0,7.125251846877099,False,114.0,3,2,2.0,False,False,True,False,False,False,False,28.139204545454547,True,False,False,True,True,True,True,False,True,-75.56886,6.22089,POINT (-75.56886 6.22089)
8,ff9615b6-7f00-4cdb-a7d6-08908c7eb3f3,150000000,52.0,2884615.3846153845,4.0,2718437.97185619,7.125251846877099,False,52.0,3,2,1.6517575616022422,False,False,True,False,False,False,False,28.139204545454547,False,False,False,False,False,False,True,False,False,-75.56454,6.255516,POINT (-75.56454 6.255516)
9,6f835054-e503-4c56-80f4-8a1bf5953d21,461500000,79.0,5841772.151898734,4.0,215000.0,7.125251846877099,False,79.0,2,2,1.0,False,False,False,False,False,True,False,28.139204545454547,True,False,False,False,True,True,False,False,True,-75.56031,6.2242746,POINT (-75.56031 6.2242746)
10,06679275-5979-4ecc-8eda-e92e31354264,430000000,115.5,3722943.7229437223,5.0,2718437.97185619,6.0,False,115.5,4,3,1.0,True,False,False,False,False,False,False,28.139204545454547,True,False,False,True,True,True,True,True,True,-75.56485,6.1973677,POINT (-75.56485 6.1973677)
11,bfd1a969-2bd9-4c8f-bc3f-36ad91aaae60,800000000,258.0,3100775.19379845,5.0,2718437.97185619,7.125251846877099,False,258.0,4,4,1.0,False,False,True,False,False,False,False,28.139204545454547,False,False,False,False,False,False,True,False,False,-75.54914,6.2676725,POINT (-75.54914 6.2676725)
12,0b60af75-8539-469e-b0f6-863db61864ef,490000000,135.0,3629629.6296296297,6.0,2718437.97185619,5.0,False,135.0,3,2,2.0,True,False,True,True,True,False,False,28.139204545454547,True,False,False,False,True,True,True,True,False,-75.57598,6.190646,POINT (-75.57598 6.190646)
13,6fbf296f-7a10-4f0a-9e33-6a1ba268dd57,550000000,174.0,3160919.540229885,6.0,2718437.97185619,7.125251846877099,False,174.0,3,5,2.0,True,False,True,False,False,False,False,28.139204545454547,True,False,False,True,True,True,True,False,False,-75.57205,6.197677,POINT (-75.57205 6.197677)
14,57187f8d-6870-4a63-97ba-97e8749cc8d9,225000000,91.78,2451514.491174548,3.0,2718437.97185619,2.0,False,91.7,2,2,1.6517575616022422,False,False,False,False,False,False,False,28.139204545454547,False,False,False,False,False,False,False,False,False,-75.60264,6.250981,POINT (-75.60264 6.250981)
15,2280a4a5-ee95-4ffe-8ec8-369c9801f55b,220000000,58.0,3793103.4482758623,3.0,2718437.97185619,17.0,False,58.0,3,2,1.6517575616022422,False,False,True,False,False,False,False,28.139204545454547,False,False,False,False,False,False,False,False,False,-75.6118,6.222019,POINT (-75.6118 6.222019)
16,59441156-aae3-45e8-ac2d-e707bec3ff1f,855000000,108.0,7916666.666666667,6.0,736000.0,7.125251846877099,False,108.0,2,3,2.0,False,False,True,False,False,False,False,28.139204545454547,False,False,False,False,False,False,True,False,True,-75.5575,6.1972766,POINT (-75.5575 6.1972766)
17,79bb587b-1ba9-447c-988b-b873b4c9d3bf,340000000,99.0,3434343.4343434344,5.0,2718437.97185619,7.125251846877099,False,99.0,3,3,1.0,False,False,True,False,False,False,False,28.139204545454547,False,False,False,False,False,False,False,False,False,-75.59677,6.266175,POINT (-75.59677 6.266175)
18,9c866d65-fc46-45ea-9a1e-923960b21beb,400000000,90.0,4444444.444444444,4.0,2718437.97185619,7.125251846877099,False,90.0,3,2,1.6517575616022422,False,False,True,False,False,False,False,28.139204545454547,False,False,False,False,False,False,False,False,False,-75.600975,6.264945,POINT (-75.600975 6.264945)
19,6d3a45c2-c1c8-4a66-8be6-6d978b277a09,250000000,60.0,4166666.6666666665,4.0,2718437.97185619,7.125251846877099,False,60.0,3,1,1.6517575616022422,False,False,True,False,False,False,False,28.139204545454547,False,False,False,False,False,False,False,False,False,-75.592766,6.2497554,POINT (-75.592766 6.2497554)
20,9ae30829-1986-4d97-9a92-54fd52e924d5,495000000,170.0,2911764.705882353,5.0,2718437.97185619,7.125251846877099,False,170.0,3,3,1.0,False,False,True,False,False,False,False,28.139204545454547,False,False,False,False,True,False,False,False,False,-75.5809,6.2427735,POINT (-75.5809 6.2427735)
21,7f79a183-2727-4fbe-a0cf-7604e3aa155b,380000000,80.0,4750000.0,5.0,2718437.97185619,7.125251846877099,False,107.0,2,2,1.0,False,False,False,False,True,False,False,28.139204545454547,False,False,False,False,False,False,True,False,False,-75.59488,6.2477994,POINT (-75.59488 6.2477994)
22,6312b757-5adb-421c-a629-031f33d34e8a,405000000,112.0,3616071.4285714286,4.0,2718437.97185619,7.125251846877099,False,112.0,3,1,1.0,False,False,False,False,False,False,False,28.139204545454547,False,False,False,False,False,False,False,False,False,-75.5933,6.23432,POINT (-75.5933 6.23432)
23,b40addec-abbf-477f-8f60-7d806b27a554,599730000,123.0,4875853.658536585,6.0,2718437.97185619,7.125251846877099,False,123.0,3,3,2.0,False,False,False,True,False,True,False,28.139204545454547,True,False,False,True,True,True,True,True,True,-75.570984,6.2032657,POINT (-75.570984 6.2032657)
24,31716e8d-deac-490b-988a-9029ad9e3ebe,270000000,90.0,3000000.0,5.0,85000.0,4.0,False,90.0,2,3,1.0,True,False,True,False,False,False,False,28.139204545454547,False,False,False,False,False,False,False,False,False,-75.60174,6.266513,POINT (-75.60174 6.266513)
25,fbfbab56-9a7e-49b6-a7ee-7b7706143fc0,250000000,53.0,4716981.132075472,4.0,2718437.97185619,1.0,False,53.0,2,1,1.0,False,False,False,False,False,False,False,28.139204545454547,True,False,False,True,True,False,False,False,False,-75.593864,6.2717695,POINT (-75.593864 6.2717695)
26,a85c1ff6-a9b3-4ead-86ea-18e806b029b2,930000000,130.0,7153846.153846154,5.0,2718437.97185619,7.125251846877099,False,130.0,4,5,1.0,False,False,False,False,True,False,False,28.139204545454547,True,False,False,False,False,False,False,False,False,-75.59891,6.242274,POINT (-75.59891 6.242274)
27,d8962c50-9d59-4461-aecb-e16d51c9dfe2,679999997,187.0,3636363.620320856,6.0,2718437.97185619,7.125251846877099,False,187.0,3,3,1.6517575616022422,False,False,False,False,False,False,False,28.139204545454547,False,False,False,False,False,False,False,False,False,-75.56933,6.219325,POINT (-75.56933 6.219325)
28,b61bb62a-9523-4c49-a74d-1ce4aaf57d72,225000000,55.0,4090909.090909091,4.0,2718437.97185619,3.0,False,53.0,2,2,1.6517575616022422,False,False,False,False,False,False,False,28.139204545454547,False,False,False,False,False,False,False,False,False,-75.60008,6.2560487,POINT (-75.60008 6.2560487)
29,6ffbb93f-6702-46b1-b6ec-26476c0c8173,580000000,109.0,5321100.9174311925,6.0,377600.0,7.125251846877099,False,109.0,2,3,2.0,False,False,True,False,True,False,False,28.139204545454547,True,False,False,True,True,True,True,False,True,-75.56992,6.181486,POINT (-75.56992 6.181486)
30,22c433a4-8506-43f2-ab12-6eaea49b5f9e,155000000,43.0,3604651.1627906975,4.0,2718437.97185619,5.0,False,43.0,2,1,1.6517575616022422,False,False,False,False,False,False,False,28.139204545454547,False,False,False,False,False,False,False,False,False,-75.565,6.2478604,POINT (-75.565 6.2478604)
31,04afcd0d-80b8-4788-b8b9-5c901f0c0519,790000000,137.0,5766423.357664234,4.0,2718437.97185619,7.125251846877099,False,137.0,3,5,1.0,False,False,True,False,False,False,False,28.139204545454547,False,False,False,False,False,False,True,False,False,-75.57777,6.190969,POINT (-75.57777 6.190969)
32,ce6fb9bb-4416-4133-b456-017b089a4dc2,520000000,87.46,5945575.120054883,5.0,2718437.97185619,7.125251846877099,False,87.46,3,3,1.0,False,False,True,False,False,False,False,28.139204545454547,True,False,False,False,False,False,True,False,False,-75.58525,6.272958,POINT (-75.58525 6.272958)
33,018f3491-bbd7-47be-9fa3-c9e96c3fdc7b,530000000,104.0,5096153.846153846,6.0,2718437.97185619,1.0,False,104.0,2,2,1.0,False,False,False,True,False,False,False,28.139204545454547,False,False,False,True,True,True,True,False,False,-75.56374,6.2051063,POINT (-75.56374 6.2051063)
34,3acecf7c-9217-44c9-a5c3-347dce015b34,589000000,94.0,6265957.44680851,6.0,335000.0,7.125251846877099,False,125.07398355754857,3,2,2.0,False,False,False,False,False,True,False,28.139204545454547,True,False,False,True,True,True,True,False,True,-75.56745,6.2229033,POINT (-75.56745 6.2229033)
35,29d3b69e-c919-4e86-aae7-636dd3890701,850000000,148.0,5743243.243243244,6.0,2718437.97185619,7.125251846877099,False,148.0,3,4,2.0,False,False,True,False,False,False,False,28.139204545454547,True,False,False,True,True,False,True,False,True,-75.57789,6.1944146,POINT (-75.57789 6.1944146)
36,6ad4debc-86de-483b-a6fa-8c12a3e2feae,360000000,75.0,4800000.0,4.0,2718437.97185619,4.0,False,75.0,3,2,1.0,False,False,True,True,False,True,False,28.139204545454547,True,False,False,True,False,True,True,False,True,-75.58793,6.2604465,POINT (-75.58793 6.2604465)
37,1f2029d6-8c2b-4ed2-990c-ae470c840015,720000000,192.0,3750000.0,6.0,2718437.97185619,7.125251846877099,False,192.0,3,2,1.0,False,False,True,False,True,False,False,28.139204545454547,False,False,False,False,False,False,True,False,False,-75.568504,6.2076283,POINT (-75.568504 6.2076283)
38,554f37d0-3eaf-425b-a3a7-a81980c9cf78,570000000,220.0,2590909.090909091,6.0,2718437.97185619,7.125251846877099,False,220.0,3,3,1.0,False,False,True,False,True,False,False,28.139204545454547,False,False,False,True,True,False,True,False,True,-75.56724,6.193873,POINT (-75.56724 6.193873)
39,02ef3503-a9f4-4961-827b-be95f965b6ca,390000000,70.0,5571428.571428572,5.0,2718437.97185619,7.125251846877099,False,70.0,2,2,1.0,False,False,True,False,False,False,False,28.139204545454547,False,False,False,False,False,False,False,False,False,-75.60569,6.2393847,POINT (-75.60569 6.2393847)
40,02f0be7a-404d-495e-b54d-d505a704a34c,260000000,57.98,4484304.932735426,5.0,2718437.97185619,7.125251846877099,False,57.98,2,2,1.6517575616022422,False,False,False,False,False,False,False,28.139204545454547,False,False,False,False,False,False,False,False,False,-75.60384,6.24596,POINT (-75.60384 6.24596)
41,02ef5028-2a19-49f4-b562-09bb34a9fa1a,177000000,56.0,3160714.285714286,3.0,120000.0,7.125251846877099,False,56.0,2,2,1.0,False,False,True,False,False,False,False,28.139204545454547,True,False,False,True,True,False,True,False,True,-75.56937,6.2394485,POINT (-75.56937 6.2394485)
42,01d27e78-e807-46ca-b554-3df610584a06,2300000000,320.0,7187500.0,4.939397078628406,2718437.97185619,7.125251846877099,False,320.0,3,3,1.0,False,False,True,False,False,False,False,28.139204545454547,False,False,False,True,True,False,True,False,True,-75.5584,6.182927,POINT (-75.5584 6.182927)
43,000161e6-4de4-459e-bea9-f52be5c5ba21,330000000,87.0,3793103.4482758623,4.0,2718437.97185619,3.0,False,87.0,3,2,1.0,False,False,True,False,False,False,True,28.139204545454547,False,False,False,False,False,False,False,False,False,-75.601845,6.244119,POINT (-75.601845 6.244119)
44,069f4146-a0ac-4298-84cd-c50338cf9247,340000000,75.0,4533333.333333333,5.0,2718437.97185619,3.0,False,75.0,3,2,1.6517575616022422,False,False,True,False,False,False,True,28.139204545454547,False,False,False,False,True,False,True,True,False,-75.5915,6.238022,POINT (-75.5915 6.238022)
45,0027a772-e248-4904-9a68-6dadc736fe8b,348000000,94.0,3702127.659574468,5.0,390000.0,6.0,False,125.07398355754857,3,3,1.0,False,False,True,False,False,False,False,28.139204545454547,False,False,False,False,True,True,True,False,False,-75.608,6.243855,POINT (-75.608 6.243855)
46,002a0666-fcbc-4c28-8731-b9c989d6d034,480000000,97.0,4948453.608247423,4.0,150000.0,8.0,False,97.0,3,3,1.0,False,False,True,False,False,False,False,28.139204545454547,False,False,False,False,True,False,False,False,False,-75.595215,6.2652903,POINT (-75.595215 6.2652903)
47,005502af-c4d4-46fe-875e-5a53387a378c,545000000,98.0,5561224.489795919,6.0,267000.0,7.125251846877099,False,98.0,1,2,2.0,False,False,True,False,True,True,False,28.139204545454547,True,False,False,False,True,True,True,False,False,-75.56512,6.211942,POINT (-75.56512 6.211942)
48,006a149e-3441-44bb-8aa9-f1d2ee404e51,1490000000,362.0,4116022.099447514,6.0,2718437.97185619,2.0,False,362.0,3,4,3.0,True,False,True,True,True,False,True,28.139204545454547,True,False,False,True,True,True,True,True,True,-75.55555,6.208847,POINT (-75.55555 6.208847)
49,00891898-c633-4184-b43d-1e6b8e06c16b,490000000,247.0,1983805.6680161944,6.0,60000.0,1.0,False,247.0,5,3,1.0,False,False,False,False,False,False,False,28.139204545454547,False,False,False,False,False,False,False,False,False,-75.57853,6.1964617,POINT (-75.57853 6.1964617)
50,00b0ccda-169f-4a9c-a9fd-f30c101810de,860000000,167.0,5149700.598802395,5.0,578000.0,8.0,False,156.0,4,4,2.0,True,False,True,False,True,False,False,28.139204545454547,True,False,False,False,True,False,True,False,True,-75.5888,6.2515936,POINT (-75.5888 6.2515936)
51,00c5f2e6-aff4-44cc-9f96-e5cf78b8076c,280000000,50.0,5600000.0,4.0,175200.0,18.0,False,50.0,2,2,1.0,False,False,True,True,False,True,False,28.139204545454547,True,False,False,True,False,True,True,False,True,-75.593475,6.2736464,POINT (-75.593475 6.2736464)
52,00e3a4af-1e3e-4770-b5c3-813f486a4cae,249000000,83.0,3000000.0,5.0,2718437.97185619,4.0,False,83.0,2,2,1.0,False,False,False,False,True,False,False,28.139204545454547,False,False,False,False,False,False,False,False,False,-75.60113,6.240472,POINT (-75.60113 6.240472)
53,00f278a5-fd30-49d0-b954-03b86abb4eab,1250000000,234.0,5341880.341880342,6.0,850000.0,7.125251846877099,False,234.0,3,5,3.0,False,False,False,False,False,False,False,28.139204545454547,True,False,False,True,True,False,False,False,False,-75.55373,6.20384,POINT (-75.55373 6.20384)
54,0122862f-2770-4911-82d1-cea525b0f8e7,165000000,60.0,2750000.0,3.0,2718437.97185619,2.0,False,60.0,2,1,1.6517575616022422,False,False,True,False,False,False,False,28.139204545454547,False,False,False,False,False,False,False,False,False,-75.5823,6.2144976,POINT (-75.5823 6.2144976)
55,01382002-2fbf-4dac-bdf5-b14f39733d4b,480000000,117.0,4102564.102564103,5.0,393000.0,7.125251846877099,False,107.0,3,2,1.0,False,False,True,False,True,False,False,28.139204545454547,True,False,False,False,True,True,True,False,True,-75.588715,6.2346044,POINT (-75.588715 6.2346044)
56,0157a38c-391c-45e4-8055-ef3b4b6b5f3f,811000000,175.0,4634285.714285715,6.0,2718437.97185619,1.0,False,175.0,3,3,2.0,False,False,False,False,False,True,True,20.0,False,False,False,False,False,True,False,False,False,-75.57937,6.1900487,POINT (-75.57937 6.1900487)
57,0179c0c7-9944-47a7-a4a9-b11db89e4a71,540000000,94.0,5744680.85106383,6.0,421000.0,6.0,False,94.0,2,2,2.0,False,False,True,True,False,True,False,28.139204545454547,True,False,False,True,True,True,True,False,True,-75.56642,6.2106743,POINT (-75.56642 6.2106743)
58,018e6a28-8fc3-442b-b339-2b76d67ff6e2,670000000,155.0,4322580.645161291,6.0,672000.0,7.125251846877099,False,155.0,3,3,2.0,True,False,True,True,True,True,False,28.139204545454547,True,False,False,True,True,True,True,False,True,-75.57482,6.182283,POINT (-75.57482 6.182283)
59,01d4ba84-c739-4b7f-933f-d93622e20f33,280000000,59.34,4718570.947084597,4.0,109000.0,1.0,False,59.34,2,2,1.0,False,False,True,False,False,True,False,28.139204545454547,False,False,False,False,False,True,False,False,False,-75.600655,6.256859,POINT (-75.600655 6.256859)
60,0204f499-5285-4e7d-9fd2-f4e176df629d,280000000,75.0,3733333.3333333335,5.0,202000.0,7.125251846877099,False,75.0,3,2,1.0,False,False,True,True,False,True,False,28.139204545454547,True,False,False,True,True,True,True,False,True,-75.60199,6.219666,POINT (-75.60199 6.219666)
61,02267811-4543-4a30-a32c-3433c5c47255,850000400,245.0,3469389.387755102,5.0,1000000.0,5.0,False,245.0,3,3,2.0,True,False,True,True,True,True,False,28.139204545454547,False,False,False,True,False,False,True,False,False,-75.57043,6.2222266,POINT (-75.57043 6.2222266)
62,022fb39c-6429-4c92-b6a2-f5fd8caba250,895000000,127.0,7047244.094488189,6.0,2718437.97185619,14.0,False,127.0,3,4,2.0,False,False,True,True,True,False,False,28.139204545454547,True,False,False,True,True,True,True,True,True,-75.56821,6.2010527,POINT (-75.56821 6.2010527)
63,02598c68-65e1-4649-8fdb-fee8e3fb55fa,1300000000,310.0,4193548.3870967743,6.0,2718437.97185619,7.125251846877099,False,310.0,4,4,1.0,False,False,True,False,False,False,False,28.139204545454547,False,False,False,True,True,False,True,False,False,-75.55785,6.2096686,POINT (-75.55785 6.2096686)
64,0268e106-21d4-4e61-8bfa-02765a467af5,280000000,136.87,2045736.8305691527,3.0,2718437.97185619,7.125251846877099,False,136.87,3,2,1.6517575616022422,False,False,True,True,True,False,False,28.139204545454547,False,False,False,False,False,False,False,False,False,-75.58335,6.233304,POINT (-75.58335 6.233304)
65,0269a337-1abe-455b-a726-0a1a0f870eca,565000000,139.1,4061826.024442847,5.0,2718437.97185619,2.0,False,139.1,3,3,2.0,True,False,True,True,True,False,False,28.139204545454547,False,False,False,False,False,True,True,False,False,-75.59602,6.2428102,POINT (-75.59602 6.2428102)
66,029e3a4c-9211-4eb5-ba2f-2b329fb12c7a,1750000000,232.0,7543103.448275862,6.0,1100000.0,7.125251846877099,False,232.0,3,4,3.0,False,False,True,True,False,True,False,28.139204545454547,True,False,False,False,True,True,True,False,False,-75.57449,6.186894,POINT (-75.57449 6.186894)
67,02e0a547-d03f-47f9-9aae-10b50b5237c5,750000000,193.0,3886010.3626943007,6.0,515000.0,20.0,False,193.0,4,4,2.0,True,False,False,True,True,False,True,2000.0,True,False,False,True,False,True,True,False,True,-75.56648,6.2168994,POINT (-75.56648 6.2168994)
68,02eace2f-745b-4ee3-84b2-da80702ae32a,235000000,45.0,5222222.222222222,4.0,170000.0,7.125251846877099,False,45.0,2,1,1.0,False,False,True,True,False,False,False,28.139204545454547,False,False,False,True,True,True,True,False,True,-75.56292,6.222604,POINT (-75.56292 6.222604)
69,0308ab8e-a992-4717-bd16-0ab1207dd002,750000000,146.0,5136986.301369863,6.0,602000.0,4.0,False,146.0,2,3,2.0,False,False,True,True,False,True,False,28.139204545454547,True,False,False,True,True,True,True,False,True,-75.56712,6.201924,POINT (-75.56712 6.201924)
70,03293a40-9524-4a59-aed5-1b53b67a686e,430000000,93.0,4623655.913978495,4.0,2718437.97185619,4.0,False,81.5,3,2,1.0,False,False,False,False,False,False,False,28.139204545454547,False,False,False,False,False,False,False,False,False,-75.584816,6.2438173,POINT (-75.584816 6.2438173)
71,03444aed-6eb9-4add-9696-3a3f9f61ac2e,1300000000,169.2,7683215.1300236415,6.0,11418438.0,5.0,False,169.2,2,3,2.0,False,False,True,False,True,True,False,28.139204545454547,False,False,False,False,False,False,False,False,False,-75.54187,6.28802,POINT (-75.54187 6.28802)
72,0362fdd8-1335-43eb-8e0a-963925e77031,780000000,260.0,3000000.0,6.0,2718437.97185619,4.0,False,245.0,5,4,2.0,True,False,True,False,True,False,False,28.139204545454547,False,False,False,True,False,True,True,True,False,-75.565956,6.2157683,POINT (-75.565956 6.2157683)
73,03795630-73d5-461f-9f00-4b442f16d41f,2200000000,386.0,5699481.865284974,6.0,2718437.97185619,7.125251846877099,False,386.0,3,3,4.0,True,False,True,False,False,False,False,28.139204545454547,False,False,False,False,False,False,False,False,False,-75.55514,6.191551,POINT (-75.55514 6.191551)
74,0398fcd1-b635-4930-bdc0-b55cb3ab6247,405000000,95.0,4263157.894736842,5.0,2718437.97185619,28.0,False,95.0,3,2,2.0,False,False,True,True,True,True,False,28.139204545454547,True,False,False,False,True,True,True,False,True,-75.60569,6.219442,POINT (-75.60569 6.219442)
75,0399547f-6b54-47e1-98d5-4bfdf8885ee6,220000000,50.0,4400000.0,4.0,220000.0,4.0,False,50.0,2,1,1.0,False,False,False,False,False,False,False,28.139204545454547,False,False,False,False,True,True,True,True,False,-75.60248,6.21746,POINT (-75.60248 6.21746)
76,03e27ad6-51d5-418c-acc6-c5cc5f6d082b,460000000,100.0,4600000.0,3.0,2718437.97185619,7.125251846877099,False,100.0,3,2,1.0,False,False,False,False,False,False,False,28.139204545454547,False,False,False,False,False,False,False,False,False,-75.552345,6.2446575,POINT (-75.552345 6.2446575)
77,03fb7e4a-f2ad-405e-aff7-fc848a1e8219,650000000,154.0,4220779.220779221,6.0,500000.0,4.0,False,154.0,3,3,2.0,True,False,False,True,True,False,False,28.139204545454547,True,False,False,True,True,True,True,False,True,-75.56519,6.20073,POINT (-75.56519 6.20073)
78,041ff490-6b37-47af-a443-1f51872b9244,180000000,53.0,3396226.41509434,3.0,100000.0,7.0,False,53.0,3,2,1.0,False,False,True,True,True,False,False,28.139204545454547,True,False,False,True,True,True,True,False,True,-75.602974,6.286001,POINT (-75.602974 6.286001)
79,042cc5c8-ce32-4a47-99f4-5130277a8729,435000000,93.0,4677419.354838709,6.0,280000.0,7.125251846877099,False,93.0,3,2,1.0,False,False,True,True,True,True,False,28.139204545454547,True,False,False,True,True,True,True,False,True,-75.56664,6.2160687,POINT (-75.56664 6.2160687)
80,042e1a09-5848-401f-b162-c5737c90dc4f,356000000,70.0,5085714.285714285,6.0,189000.0,7.125251846877099,False,70.0,1,2,1.0,False,False,True,False,True,True,False,28.139204545454547,True,False,False,True,True,True,True,False,True,-75.5603,6.2173257,POINT (-75.5603 6.2173257)
81,0442b427-d3f2-4aea-9fdf-1868f321bf9c,800000000,295.0,2711864.406779661,6.0,1130000.0,7.125251846877099,False,295.0,4,5,2.0,True,False,True,False,True,True,False,28.139204545454547,False,False,False,False,True,True,True,False,False,-75.56619,6.2143626,POINT (-75.56619 6.2143626)
82,0461ebf8-e28d-44e1-84b0-a0eb614148ef,655000000,111.0,5900900.900900901,6.0,390000.0,12.0,False,111.0,3,3,2.0,False,False,False,False,True,False,False,28.139204545454547,True,False,False,False,True,False,True,True,True,-75.56738,6.2218304,POINT (-75.56738 6.2218304)
83,046f212e-9c08-4326-b3c2-b8b34d83ea4b,430000000,83.0,5180722.891566265,4.0,2718437.97185619,7.125251846877099,False,83.0,2,2,1.0,False,False,True,False,True,False,False,28.139204545454547,False,False,False,False,False,False,False,False,False,-75.5839,6.2449102,POINT (-75.5839 6.2449102)
84,04840865-36b9-4b50-96c9-80e1243e95ac,160000000,37.0,4324324.324324325,3.0,2718437.97185619,5.0,False,37.0,1,1,1.6517575616022422,False,False,False,False,True,False,False,28.139204545454547,False,False,False,False,False,True,False,False,False,-75.5607,6.248246,POINT (-75.5607 6.248246)
85,049d5018-d888-4706-b042-732f5e99cdad,670000000,152.0,4407894.736842105,6.0,570000.0,7.125251846877099,False,152.0,3,4,2.0,True,False,False,False,False,False,False,28.139204545454547,True,False,False,True,True,False,False,False,False,-75.56233,6.17966,POINT (-75.56233 6.17966)
86,04aa5829-0b77-4a8f-9744-5f7d1e4a1f47,470000000,91.0,5164835.164835165,5.0,285000.0,9.0,False,91.0,2,2,1.0,False,False,True,True,True,True,False,28.139204545454547,True,False,False,True,True,True,True,False,True,-75.56894,6.221525,POINT (-75.56894 6.221525)
87,04bc04d5-7fd9-43b6-a2c9-5b22c877c815,800000000,150.0,5333333.333333333,6.0,2718437.97185619,7.125251846877099,False,150.0,4,3,2.0,False,False,True,False,True,False,False,28.139204545454547,False,False,False,False,False,False,False,False,False,-75.56081,6.187315,POINT (-75.56081 6.187315)
88,04f184b4-d3b6-4435-b8bd-c8b4d1402615,395000000,129.0,3062015.503875969,5.0,650000.0,1.0,False,129.0,3,4,2.0,True,False,True,True,True,True,False,28.139204545454547,True,False,False,True,False,True,True,False,True,-75.565674,6.1971397,POINT (-75.565674 6.1971397)
89,05094e30-87c2-4ac3-b0cd-d9b491a4f247,450000000,87.0,5172413.793103448,4.0,2718437.97185619,22.0,False,87.0,3,3,1.0,False,False,True,True,True,False,True,28.139204545454547,True,False,False,True,True,True,True,True,True,-75.56158,6.225685,POINT (-75.56158 6.225685)
90,0548d840-7df3-49e3-9781-1f6c5bc33a29,685000000,185.0,3702702.7027027034,6.0,842000.0,3.0,False,185.0,4,5,2.0,True,False,True,True,True,True,False,28.139204545454547,True,False,False,True,True,True,True,False,False,-75.57001,6.198663,POINT (-75.57001 6.198663)
91,0554eeaa-3b9e-4852-882b-90c298f7d240,580000000,89.0,6516853.93258427,6.0,2718437.97185619,7.125251846877099,False,89.0,3,2,2.0,False,False,True,True,False,True,False,28.139204545454547,True,False,False,True,True,True,True,False,False,-75.56789,6.2230253,POINT (-75.56789 6.2230253)
92,0556c8f4-6529-42f3-9edf-eadb509a8a3f,690000000,160.0,4312500.0,6.0,650000.0,6.0,False,160.0,4,3,2.0,False,False,False,True,False,False,False,28.139204545454547,False,False,False,False,False,False,True,True,False,-75.56728,6.1830473,POINT (-75.56728 6.1830473)
93,058dd963-4545-47b1-a21d-81ae98f20749,160000000,35.0,4571428.571428572,5.0,2718437.97185619,2.0,False,35.0,1,1,1.6517575616022422,False,False,True,False,True,False,False,28.139204545454547,False,False,False,False,False,False,False,False,False,-75.59353,6.2612042,POINT (-75.59353 6.2612042)
94,05a0df4b-87d3-4f7d-9157-d2559b78bba4,180000000,63.0,2857142.8571428573,3.0,2718437.97185619,1.0,False,63.0,3,2,1.0,False,False,False,False,False,False,False,28.139204545454547,True,False,False,True,True,True,True,True,True,-75.64122,6.1758747,POINT (-75.64122 6.1758747)
